变量名,specialDamage,finalDamageDeepen,damage,equipLevel,hp,rarity,desc,cardID,finalDamageSub,finalDamageAdd,equipAwake,strike,equipAdvance,level,equipStar,advance,fetters,finalDamageReduce,shieldPower,mpAttackRecover,ignoreDamageSub,elementalDamageAdd,cardShowScale,elementalDamageDeepen,controlPer,rebound,suckBlood,immuneControl,mainSkillSub,mainSkillAdd,damageSub,damageAdd,blockPower,breakBlock,block,strikeResistance,elementalDamageReduce,strikeDamage,elementalDamageSub,star,speed,specialDefence,mpBeAttackRecover,defence,helditem,cardShowPos,skillLevels,abilities,nvalue,zawake,languages,__version
245,,,,,,4,Marshadow,4121,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30432;level=60},{x=102;y=207},,,,<8;8;8;8;8;8;8;8>,,
246,,,,,,4,Keldeo Resolute Form,7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30445;level=60},,,,,<8;8;8;8;8;8;8;8>,,
247,,,,,,4,Shiny Mega Tyranitar,7031,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30439;level=60},{x=67;y=15},,,,<8;8;8;8;8;8;8;8>,,
248,,,,,,4,Groudon,1971,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30403;level=60},{x=274;y=103},,,,<8;8;8;8;8;8;8;8>,,
249,,,,,,4,Zygarde Complete Forme,3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30431;level=60},,,,,<8;8;8;8;8;8;8;8>,,
250,120%,,120%,,120%,3,Stakataka,4141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
251,120%,,120%,,120%,3,Garchomp,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30402;level=60},,,,,<8;8;8;8;8;8;8;8>,,
252,,,,,,4,Diancie,3631,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30406;level=60},{x=109;y=31},,,,<8;8;8;8;8;8;8;8>,,
253,,,,,,4,Origin Mew,7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30441;level=60},{x=199;y=82},,,,<8;8;8;8;8;8;8;8>,,
254,120%,,120%,,120%,3,Mega Alakazam,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
255,,,,,,4,Lugia,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30407;level=60},,,,,<8;8;8;8;8;8;8;8>,,
256,,,,,,4,Necrozma,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30440;level=60},,,,,<8;8;8;8;8;8;8;8>,,
257,120%,,120%,,120%,4,Mewtwo,761,,,,5000,,,,,,,,,,,2.49,,,,,,,,,,,,,,,5000,,,120%,120%,,120%,{advance=7;id=30401;level=60},{x=188;y=39},,,,<8;8;8;8;8;8;8;8>,,
258,120%,,120%,,120%,3,Cresselia,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30413;level=60},,,,,<8;8;8;8;8;8;8;8>,,
259,120%,,120%,,120%,3,Aegislash Shield Forme,3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30420;level=60},,,,,<8;8;8;8;8;8;8;8>,,
260,,,,,,4,Giratina,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30412;level=60},,,,,<8;8;8;8;8;8;8;8>,,
261,120%,,120%,,120%,3,Chandelure,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
262,120%,,120%,,120%,3,Mismagius,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
263,,,,,,4,Lunala,4024,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30437;level=60},{x=106;y=13},,,,<8;8;8;8;8;8;8;8>,,
264,,,,,,4,Shiny Mega Gengar,7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30438;level=60},,,,,<8;8;8;8;8;8;8;8>,,
265,120%,,120%,,120%,3,Latias,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30419;level=60},,,,,<8;8;8;8;8;8;8;8>,,
266,120%,,120%,,120%,3,Dragonite,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30310;level=60},,<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
267,120%,,120%,,120%,3,Latios,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30411;level=60},,,,,<8;8;8;8;8;8;8;8>,,
268,120%,,120%,,120%,3,Altaria,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=31301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
269,,,,,,5,Mega Rayquaza,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},{x=83;y=129},,,,<8;8;8;8;8;8;8;8>,,
270,,,,,,4,Dialga,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30410;level=60},,,,,<8;8;8;8;8;8;8;8>,,
271,,,,,,4,Yveltal,3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30421;level=60},,,,,<8;8;8;8;8;8;8;8>,,
272,,,,,,4,Hoppa Unbound,3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30414;level=60},,,,,<8;8;8;8;8;8;8;8>,,
273,120%,,120%,,120%,3,Guzzlord,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
274,120%,,120%,,120%,3,Mega Houndoom,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
275,,,,,,4,Darkrai,2431,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30405;level=60},{x=108;y=116},,,,<8;8;8;8;8;8;8;8>,,
276,120%,,120%,,120%,3,Zoroark,2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30308;level=60},,,,,<8;8;8;8;8;8;8;8>,,
277,,,,,,4,Melmetal,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30420;level=60},,,,,<8;8;8;8;8;8;8;8>,,
278,,,,,,4,Solgaleo,4023,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30434;level=60},{x=128;y=28},,,,<8;8;8;8;8;8;8;8>,,
279,120%,,120%,,120%,3,Heatran,2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
280,,,,,,4,Genesect,3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30424;level=60},,,,,<8;8;8;8;8;8;8;8>,,
281,120%,,120%,,120%,3,Mega Aggron,1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
282,,,,,,4,Jirachi,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30419;level=60},,,,,<8;8;8;8;8;8;8;8>,,
283,120%,,120%,,120%,3,Tapu Lele,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
284,,,,,,4,Xerneas,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30425;level=60},,,,,<8;8;8;8;8;8;8;8>,,
285,120%,,120%,,120%,3,Primarina,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
286,,,,,,4,Magearna,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30435;level=60},,,,,<8;8;8;8;8;8;8;8>,,
287,,,,,,4,Zacian,4591,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30446;level=60},{x=43;y=60},,,,<8;8;8;8;8;8;8;8>,,
288,,,,,,4,Shiny Mega Gardevoir,7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30442;level=60},,,,,<8;8;8;8;8;8;8;8>,,
289,520%,,520%,,550%,5,Sandshrew,101,,,,16000,,129,,30,,,,,,,,,3000,5000,,3000,5000,3000,5000,3000,4000,15000,20000,23000,,28000,,,520%,580%,,580%,{advance=7;id=30403;level=80},,<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
290,550%,,550%,,610%,5,Caterpie,31,,,,21000,,129,,30,,,,,,,0.88,,5000,3000,10000,5000,2000,5000,4000,5000,3000,15000,15000,13000,,38000,,,600%,500%,,500%,{advance=7;id=31101;level=80},{x=157;y=96},<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
291,520%,,520%,,550%,5,Goldeen,541,,,,16000,,129,,30,,,,,,,,,3000,3000,3000,3000,2000,3000,2000,3000,2000,15000,15000,28000,,24000,,,520%,500%,,500%,{advance=7;id=30404;level=80},,<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
292,500%,,500%,,580%,5,Scolipede,2683,,,,15000,,129,,30,,,,,,,,,3000,3000,13000,3000,2000,3000,3000,3000,2000,13000,19000,17000,,23000,,,500%,480%,,480%,{advance=7;id=30412;level=80},,<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
293,520%,,520%,,550%,5,Fearow,72,,,,14000,,129,,30,,,,,,,,,3000,3000,3000,5000,2000,3000,2000,3000,2000,15000,15000,14000,,21000,,,520%,500%,,500%,{advance=7;id=31301;level=80},,<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
294,500%,,500%,,530%,5,Litleo,3341,,,,19000,,129,,30,,,,,,,,,3000,5000,3000,3000,2000,3000,2000,3000,4000,15000,35000,16000,,29000,,,500%,480%,,480%,{advance=7;id=30434;level=80},,<129;129;129;129;129;129>,,,<8;8;8;8;8;8;8;8>,,
295,,,,,200%,2,Spinda,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30209;level=60},,,,,<8;8;8;8;8;8;8;8>,,
296,,,,,200%,2,Squirtle,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30316;level=60},,,,,<8;8;8;8;8;8;8;8>,,
297,,,,,200%,2,Minccino,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
298,,,,,200%,2,Emolga,2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
299,,,,,300%,2,Pikachu,92,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=31201;level=60},{x=30;y=152},,,,<8;8;8;8;8;8;8;8>,,
300,,,,,200%,2,Jigglypuff,152,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,150%,150%,,150%,{advance=7;id=30305;level=60},{x=64;y=135},,,,<8;8;8;8;8;8;8;8>,,
301,,,,,,4,Kyurem,3241,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30417;level=60},{x=215;y=138},,,,<8;8;8;8;8;8;8;8>,,
302,,,,,,4,Regigigas,2381,,,,,,,,,,,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30409;level=60},{x=95;y=150},,,,<8;8;8;8;8;8;8;8>,,
303,,,,,,4,Genesect,3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30424;level=60},,,,,<8;8;8;8;8;8;8;8>,,
304,,,,,,4,Red Ditto,9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,{advance=7;id=30106;level=60},,,,,<8;8;8;8;8;8;8;8>,,
305,,,,,,4,Zekrom,3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30416;level=60},,,,,<8;8;8;8;8;8;8;8>,,
306,,,,,,4,Zeraora,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30426;level=60},,,,,<8;8;8;8;8;8;8;8>,,
307,,,,,,4,Meloetta Pirouette Forme,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30418;level=60},,,,,<8;8;8;8;8;8;8;8>,,
308,,,,,,4,Jirachi,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30419;level=60},,,,,<8;8;8;8;8;8;8;8>,,
309,,,,,,4,Manaphy,2421,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30433;level=60},{x=110;y=115},,,,<8;8;8;8;8;8;8;8>,,
310,120%,,120%,,120%,3,Keldeo,3251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30426;level=60},,,,,<8;8;8;8;8;8;8;8>,,
311,120%,,120%,,120%,3,Mew,771,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=31301;level=60},{x=168;y=91},,,,<8;8;8;8;8;8;8;8>,,
312,,,,,,4,Marshadow,4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30432;level=60},,,,,<8;8;8;8;8;8;8;8>,,
313,,,,,,3,Blacephalon,4151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30415;level=60},,,,,<8;8;8;8;8;8;8;8>,,
314,,,,,,5,Primal Groudon,1972,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30403;level=60},{x=234;y=64},,,,<8;8;8;8;8;8;8;8>,,
315,,,,,,4,Victini,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30427;level=60},{x=148;y=117},,,,<8;8;8;8;8;8;8;8>,,
316,120%,,120%,,120%,3,Blaziken,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30315;level=60},,,,,<8;8;8;8;8;8;8;8>,,
317,,,,,,4,Volcanion,3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30436;level=60},,,,,<8;8;8;8;8;8;8;8>,,
318,120%,,120%,,120%,3,Moltres,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
319,120%,,120%,,120%,3,Mega Blastoise,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30316;level=60},,,,,<8;8;8;8;8;8;8;8>,,
320,,,,,,5,Primal Kyogre,1962,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30404;level=60},{x=160;y=160},,,,<8;8;8;8;8;8;8;8>,,
321,120%,,120%,,120%,3,Suicune,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
322,,,,,,4,Palkia,2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30411;level=60},,,,,<8;8;8;8;8;8;8;8>,,
323,,,,,,4,Keldeo Resolute Form,7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30445;level=60},,,,,<8;8;8;8;8;8;8;8>,,
324,120%,,120%,,120%,3,Urshifu Rapid Strike,4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
325,120%,,120%,,120%,3,Mega Sceptile,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30314;level=60},,,,,<8;8;8;8;8;8;8;8>,,
326,120%,,120%,,120%,3,Mega Venusaur,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
327,,,,,,4,Zarude,4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30447;level=60},,,,,<8;8;8;8;8;8;8;8>,,
328,,,,,,4,Shaymin,2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30413;level=60},,,,,<8;8;8;8;8;8;8;8>,,
329,,,,,,4,Celebi,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30423;level=60},{x=128;y=58},,,,<8;8;8;8;8;8;8;8>,,
330,120%,,120%,,120%,3,Kartana,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
331,,,,,,4,Shiny Mega Gallade,7061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30444;level=60},,,,,<8;8;8;8;8;8;8;8>,,
332,,,,,,4,Zamazenta,4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30443;level=60},,,,,<8;8;8;8;8;8;8;8>,,
333,120%,,120%,,120%,3,Urshifu Single Strike,4622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30320;level=60},,,,,<8;8;8;8;8;8;8;8>,,
334,120%,,120%,,120%,3,Mega Lucario,2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30313;level=60},,,,,<8;8;8;8;8;8;8;8>,,
335,,,,,,5,Mega Mewtwo X,762,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},{x=160;y=71},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
336,120%,,120%,,120%,3,Pheromosa,4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
337,,,,,,4,Shiny Mega Tyranitar,7031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30439;level=60},,,,,<8;8;8;8;8;8;8;8>,,
338,120%,,120%,,120%,3,Regirock,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
339,,,,,,5,Mega Diancie,3632,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30406;level=60},{x=109;y=82},,,,<8;8;8;8;8;8;8;8>,,
340,120%,,120%,,120%,3,Stakataka,4141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
341,,,,,,4,Cynthia's Mega Garchomp,7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30450;level=60},,,,,<8;8;8;8;8;8;8;8>,,
342,120%,,120%,,120%,3,Flygon,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
343,,,,,,4,Ho-Oh,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=31301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
344,120%,,120%,,120%,3,Landorus,3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30307;level=60},,,,,<8;8;8;8;8;8;8;8>,,
345,,,,,,4,Lugia,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30407;level=60},,,,,<8;8;8;8;8;8;8;8>,,
346,120%,,120%,,120%,3,Thundurus,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
347,,,,,,5,Mega Rayquaza,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},{x=95;y=135},,,,<8;8;8;8;8;8;8;8>,,
348,120%,,120%,,120%,3,Tornadus,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30304;level=60},,,,,<8;8;8;8;8;8;8;8>,,
349,,,,,,4,Origin Mew,7041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30441;level=60},{x=199;y=82},,,,<8;8;8;8;8;8;8;8>,,
350,120%,,120%,,120%,3,Wobbuffet,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30306;level=60},,,,,<8;8;8;8;8;8;8;8>,,
351,120%,,120%,,120%,3,Mesprit,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30305;level=60},,,,,<8;8;8;8;8;8;8;8>,,
352,,,,,,4,Necrozma,4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30440;level=60},,,,,<8;8;8;8;8;8;8;8>,,
353,,,,,,5,Mega Mewtwo Y,763,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},{x=113;y=114},<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
354,120%,,120%,,120%,3,Cresselia,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30413;level=60},,,,,<8;8;8;8;8;8;8;8>,,
355,120%,,120%,,120%,3,Aegislash Shield Forme,3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30420;level=60},,,,,<8;8;8;8;8;8;8;8>,,
356,120%,,120%,,120%,3,Mega Banette,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
357,,,,,,4,Calyrex Shadow Rider,4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30449;level=60},,,,,<8;8;8;8;8;8;8;8>,,
358,120%,,120%,,120%,3,Mismagius,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30309;level=60},,,,,<8;8;8;8;8;8;8;8>,,
359,,,,,,4,Lunala,4024,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30437;level=60},{x=106;y=13},,,,<8;8;8;8;8;8;8;8>,,
360,,,,,,4,Shiny Mega Gengar,7021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30438;level=60},,,,,<8;8;8;8;8;8;8;8>,,
361,,,,,,4,Reshiram,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30415;level=60},,,,,<8;8;8;8;8;8;8;8>,,
362,,,,,,4,Zygarde Complete Forme,3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30431;level=60},,,,,<8;8;8;8;8;8;8;8>,,
363,,,,,,4,Dialga,2351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30410;level=60},,,,,<8;8;8;8;8;8;8;8>,,
364,120%,,120%,,120%,3,Altaria,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=31301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
365,,,,,,4,Giratina,2391,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30412;level=60},{x=202;y=67},,,,<8;8;8;8;8;8;8;8>,,
366,120%,,120%,,120%,3,Dragonite,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30310;level=60},,<100;100;100;100;100;100;100>,,,<8;8;8;8;8;8;8;8>,,
367,,,,,,4,Yveltal,3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30421;level=60},,,,,<8;8;8;8;8;8;8;8>,,
368,,,,,,4,Hoppa Unbound,3642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30414;level=60},,,,,<8;8;8;8;8;8;8;8>,,
369,120%,,120%,,120%,3,Guzzlord,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
370,120%,,120%,,120%,3,Mega Houndoom,1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30303;level=60},,,,,<8;8;8;8;8;8;8;8>,,
371,,,,,,4,Darkrai,2431,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30405;level=60},{x=108;y=116},,,,<8;8;8;8;8;8;8;8>,,
372,,,,,,4,Ash-Greninja,7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30401;level=60},,,,,<8;8;8;8;8;8;8;8>,,
373,,,,,,4,Melmetal,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30420;level=60},,,,,<8;8;8;8;8;8;8;8>,,
374,,,,,,4,Solgaleo,4023,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,{advance=7;id=30434;level=60},{x=128;y=28},,,,<8;8;8;8;8;8;8;8>,,
375,120%,,120%,,120%,3,Heatran,2371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120%,120%,,120%,{advance=7;id=30301;level=60},,,,,<8;8;8;8;8;8;8;8>,,
